"@id","@type","dc:creator","dc:date","dc:publisher","description","link","prism:endingPage","prism:issn","prism:number","prism:pageRange","prism:publicationDate","prism:publicationName","prism:startingPage","prism:volume","rdfs:seeAlso","title"
"https://ci.nii.ac.jp/naid/130007854898","item","[{'@value': '鳥居塚 崇'}]","2020","安全工学会","","{'@id': 'https://ci.nii.ac.jp/naid/130007854898'}","145.0","0570-4480","3.0","","20","安全工学","145.0","59.0","{'@id': 'https://ci.nii.ac.jp/naid/130007854898.json'}","COVID-19 と安全工学"
"https://ci.nii.ac.jp/naid/130007854200","item","[{'@value': 'Xie Yangjing'}, {'@value': 'You Qinghai'}, {'@value': 'Wu Chaoran'}, {'@value': 'Cao Shiyu'}, {'@value': 'Qu Guangbo'}, {'@value': 'Yan Xiaoxiang'}, {'@value': 'Han Xuan'}, {'@value': 'Wang Changhui'}, {'@value': 'Zhang Hong'}]","2020","一般社団法人 日本循環器学会","&lt;p&gt;&lt;b&gt;&lt;i&gt;Background:&lt;/i&gt;&lt;/b&gt;To investigate the effect of cardiovascular disease (CVD) on the global pandemic, coronavirus disease 2019 (COVID-19), we analyzed the cases of laboratory-confirmed COVID-19 patients in Wuhan.&lt;/p&gt;&lt;p&gt;&lt;b&gt;&lt;i&gt;Methods and Results:&lt;/i&gt;&lt;/b&gt;Data were extracted from the medical records. SARS-CoV-2 RNA was confirmed by RT-PCR. A total of 33 (53.2%) of 62 cases with CVD, who had higher prevalence of severe COVID-19 compared with non-CVD patients (P=0.027). The median age of all patients was 66.0 (53.3, 73.0) years old. Coronary artery disease (11.3%) and hypertension (38.7%) were the common coexisting CVDs in COVID-19 patients. High-sensitivity cardiac troponin I (hs-cTnI), creatinine, high-density lipoprotein-cholesterol, interleukin-6, C-reactive protein, prothrombin time, and D-dimer levels in the severe COVID-19 with CVD group were higher than in the non-severe COVID-19 with CVD group (P&lt;0.05). For all patients, chest computed tomography (CT) showed ground-glass opacity (66.1%), local (21.0%), bilateral (77.4%), and interstitial abnormalities (4.8%). In COVID-19 patients with CVD, 27 (81.8%) were cured and discharged. 6 (18.2%) remained in hospital, including 2 (3.2%) patients requiring intubation and mechanical ventilation. The hs-cTnI levels in the remaining hospitalized patients were higher than in the discharged patients (P=0.047).&lt;/p&gt;&lt;p&gt;&lt;b&gt;&lt;i&gt;Conclusions:&lt;/i&gt;&lt;/b&gt;CVDs play a vital role in the disease severity of COVID-19. COVID-19 could result in myocardial injury, which affects the prognosis of COVID-19.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007854200'}","","1346-9843","","","20","Circulation Journal","","","{'@id': 'https://ci.nii.ac.jp/naid/130007854200.json'}","Impact of Cardiovascular Disease on Clinical Characteristics and Outcomes of Coronavirus Disease 2019 (COVID-19)"
"https://ci.nii.ac.jp/naid/130007853994","item","[{'@value': 'Meng Xianmin'}, {'@value': 'Ling Yun'}, {'@value': 'Zhang Li'}, {'@value': 'Zhang Qian'}, {'@value': 'Dong Ping'}, {'@value': 'Zhu Tongyu'}, {'@value': 'Lu Hongzhou'}]","2020","特定非営利活動法人 バイオ＆ソーシャル・サイエンス推進国際研究交流会","&lt;p&gt;Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection has become a serious public health threat to the whole world, and the number of infected is still rising dramatically at this moment. Several studies have confirmed that cytokine storms play a critical role in causing a case to worsen from mild to severe or critical. The current treatment for cytokine storms is limited, so the international medical community is focusing on a specific and effective remedy. Jaktinib hydrochloride is a broad spectrum JAK inhibitor. It can inhibit cytokine-induced immune activation by multiple mechanisms and also slow viral proliferation by inhibiting AAK1 without causing unacceptable toxicity. Jaktinib hydrochloride has great potential for the treatment of patients with coronavirus disease 2019 (COVID-19).&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007853994'}","","1881-7815","","","20","BioScience Trends","","","{'@id': 'https://ci.nii.ac.jp/naid/130007853994.json'}","Potential for jaktinib hydrochloride to treat cytokine storms in patients with COVID-19"
"https://ci.nii.ac.jp/naid/130007853959","item","[{'@value': 'KURODA Naoto'}]","2020","一般社団法人 日本脳神経外科学会","&lt;p&gt;Coronavirus disease 2019 (COVID-19) is a novel infectious disease caused by severe acute respiratory syndrome coronavirus 2. COVID-19 was initially detected in Wuhan, China, in late 2019, and has now rapidly spread worldwide. Departments of Neurosurgery are required to employ an acute response against this pandemic. In this article, we discuss the important factors that neurosurgeons need to consider when managing their departments during the COVID-19 pandemic. We have summarized perspectives of the articles published on COVID-19, as well as the suggestions from neurosurgical societies in highly infected regions. We have proposed a seven-point checklist for neurosurgery departments: (1) networking among medical institutions; (2) coordinating teams within each institution; (3) prevention of infection within the department; (4) perioperative management; (5) triage; (6) changing subspecialty management protocols; and (7) psychological support for medical staff and patients.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007853959'}","","0470-8105","","","20","Neurologia medico-chirurgica","","","{'@id': 'https://ci.nii.ac.jp/naid/130007853959.json'}","Seven-point Checklist: Have You Prepared  Sufficiently for the COVID-19 Crisis in Your  Neurosurgery Department?"
"https://ci.nii.ac.jp/naid/130007853931","item","[{'@value': 'Mishima Eikan'}, {'@value': 'Anzai Naohiko'}, {'@value': 'Miyazaki Mariko'}, {'@value': 'Abe Takaaki'}]","2020","東北ジャーナル刊行会","&lt;p&gt;In light of the recent pandemic, favipiravir (Avigan&lt;sup&gt;®&lt;/sup&gt;), a purine nucleic acid analog and antiviral agent approved for use in influenza in Japan, is being studied for the treatment of coronavirus disease 2019 (COVID-19).  Increase in blood uric acid level is a frequent side effect of favipiravir.  Here, we discussed the mechanism of blood uric acid elevation during favipiravir treatment.  Favipiravir is metabolized to an inactive metabolite M1 by aldehyde oxidase and xanthine oxidase, and excreted into urine.  In the kidney, uric acid handling is regulated by the balance of reabsorption and tubular secretion in the proximal tubules.  Favipiravir and M1 act as moderate inhibitors of organic anion transporter 1 and 3 (OAT1 and OAT3), which are involved in uric acid excretion in the kidney.  In addition, M1 enhances uric acid reuptake via urate transporter 1 (URAT1) in the renal proximal tubules.  Thus, favipiravir is thought to decrease uric acid excretion into urine, resulting in elevation of uric acid levels in blood.  Elevated uric acid levels were returned to normal after discontinuation of favipiravir, and favipiravir is not used for long periods of time for the treatment of viral infection.  Thus, the effect on blood uric acid levels was subclinical in most studies.  Nevertheless, the adverse effect of favipiravir might be clinically important in patients with a history of gout, hyperuricemia, kidney function impairment (in which blood concentration of M1 increases), and where there is concomitant use of other drugs affecting blood uric acid elevation.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007853931'}","90.0","0040-8727","2.0","","20","The Tohoku Journal of Experimental Medicine","87.0","251.0","{'@id': 'https://ci.nii.ac.jp/naid/130007853931.json'}","Uric Acid Elevation by Favipiravir, an Antiviral Drug"
"https://ci.nii.ac.jp/naid/130007853637","item","[{'@value': 'Kishi Takuya'}, {'@value': 'Miyamoto Susumu'}, {'@value': 'Komuro Issei'}, {'@value': 'on behalf of Directors of the Japan Stroke and Japanese Circulation Societies'}, {'@value': 'Hirano Teruyuki'}, {'@value': 'Mizuno Atsushi'}, {'@value': 'Hashimoto Yoichiro'}, {'@value': 'Matsumoto Chisa'}, {'@value': 'Fukuda Memori'}, {'@value': 'Sanada Shoji'}, {'@value': 'Ishida Mari'}, {'@value': 'Node Koichi'}]","2020","一般社団法人 日本循環器学会","","{'@id': 'https://ci.nii.ac.jp/naid/130007853637'}","344.0","","6.0","","20","Circulation Reports","343.0","2.0","{'@id': 'https://ci.nii.ac.jp/naid/130007853637.json'}","Joint Declaration on COVID-19 by the Japan Stroke and Japanese Circulation Societies"
"https://ci.nii.ac.jp/naid/130007852891","item","[{'@value': '鈴木 信孝'}]","2020","日本補完代替医療学会","","{'@id': 'https://ci.nii.ac.jp/naid/130007852891'}","84.0","1348-7922","1.0","","20","日本補完代替医療学会誌","83.0","17.0","{'@id': 'https://ci.nii.ac.jp/naid/130007852891.json'}","新型コロナウイルスの補完代替医療　― アビガンの外来処方体制の確立を急げ ―"
"https://ci.nii.ac.jp/naid/130007852890","item","[{'@value': '謝 心範'}, {'@value': '山本 理'}]","2020","日本補完代替医療学会","新型コロナウイルス感染症が中国の武漢で突然爆発的に蔓延した現象は世界の人々へ大きな驚きと衝撃を与えた．医療現場では，確実な治療法や治療薬も無い局面にどう対応すべきか混乱し，確かな効果を求める切迫した願いも強くなった．そのような状況下，漢方薬の出番があり，自然植物由来の「三薬三方」（3 つの薬と3 つの方剤の意）すなわち，金花清感顆粒，連花清瘟カプセル，血必浄注射液と宣肺敗毒湯，清肺排毒湯，化湿敗毒方の作用と効果がCOVID-19 感染症の現場から報告されたので紹介する．「三薬三方」は，植物由来成分の潜在力を総合的に利用し，人体自身の自己治癒力と免疫系の賦活，障害要因に対する抵抗力強化を可能にするものである．新型コロナウイルス感染症の現場から報告されている「三薬三方」の様々な効果は単一成分によって発揮されているのではないことは明白である．作用機序，原料，処方，加工法，効果，安全性の向上など更なる研究が必要である．","{'@id': 'https://ci.nii.ac.jp/naid/130007852890'}","81.0","1348-7922","1.0","","20","日本補完代替医療学会誌","73.0","17.0","{'@id': 'https://ci.nii.ac.jp/naid/130007852890.json'}","新型コロナウイルス感染症（COVID-19）と戦う現場の漢方薬 - 三薬三方-"
"https://ci.nii.ac.jp/naid/130007852889","item","[{'@value': '鈴木 信孝'}]","2020","日本補完代替医療学会","","{'@id': 'https://ci.nii.ac.jp/naid/130007852889'}","90.0","1348-7922","1.0","","20","日本補完代替医療学会誌","89.0","17.0","{'@id': 'https://ci.nii.ac.jp/naid/130007852889.json'}","新型コロナウイルスの補完代替医療　― 平時ではなく戦時の医学戦略に切り替える ―"
"https://ci.nii.ac.jp/naid/130007852886","item","[{'@value': '鈴木 信孝'}]","2020","日本補完代替医療学会","","{'@id': 'https://ci.nii.ac.jp/naid/130007852886'}","88.0","1348-7922","1.0","","20","日本補完代替医療学会誌","85.0","17.0","{'@id': 'https://ci.nii.ac.jp/naid/130007852886.json'}","新型コロナウイルスの補完代替医療　― アビガンは副作用が怖いという報道に惑わされない ―"
"https://ci.nii.ac.jp/naid/130007852885","item","[{'@value': '鈴木 信孝'}]","2020","日本補完代替医療学会","","{'@id': 'https://ci.nii.ac.jp/naid/130007852885'}","94.0","1348-7922","1.0","","20","日本補完代替医療学会誌","93.0","17.0","{'@id': 'https://ci.nii.ac.jp/naid/130007852885.json'}","― 症例報告 ―　玉屏風散を使用した新型コロナウイルス感染症(COVID-19) の1 例"
"https://ci.nii.ac.jp/naid/130007852884","item","[{'@value': '鈴木 信孝'}]","2020","日本補完代替医療学会","","{'@id': 'https://ci.nii.ac.jp/naid/130007852884'}","91.0","1348-7922","1.0","","20","日本補完代替医療学会誌","91.0","17.0","{'@id': 'https://ci.nii.ac.jp/naid/130007852884.json'}","新型コロナウイルスの補完代替医療　― 漢方治療 ―"
"https://ci.nii.ac.jp/naid/130007852858","item","[{'@value': '鈴木 信孝'}, {'@value': '安川 明男'}]","2020","日本補完代替医療学会","","{'@id': 'https://ci.nii.ac.jp/naid/130007852858'}","98.0","1348-7922","1.0","","20","日本補完代替医療学会誌","95.0","17.0","{'@id': 'https://ci.nii.ac.jp/naid/130007852858.json'}","新型コロナウイルスの補完代替医療　― 補完代替医療領域の観察研究 ―"
"https://ci.nii.ac.jp/naid/130007852536","item","[{'@value': 'Qi Zhao-Yao'}, {'@value': 'Zhao Pei-Yuan'}, {'@value': 'Geng Shao-Hui'}, {'@value': 'Yi Huai-Min'}, {'@value': 'Yang Li-Ping'}]","2020","日本疫学会","","{'@id': 'https://ci.nii.ac.jp/naid/130007852536'}","","0917-5040","","","20","Ｊｏｕｒｎａｌ　ｏｆ　Ｅｐｉｄｅｍｉｏｌｏｇｙ","","","{'@id': 'https://ci.nii.ac.jp/naid/130007852536.json'}","COVID-19 Epidemic: Possibility of Artificial Intelligence in Infection Control and Prevention"
"https://ci.nii.ac.jp/naid/130007851886","item","[{'@value': 'Spicciarelli Valentina'}, {'@value': 'Marruganti Crystal'}, {'@value': 'Viviano Massimo'}, {'@value': 'Baldini Nicola'}, {'@value': 'Franciosi Giovanni'}, {'@value': 'Tortoriello Mario'}, {'@value': 'Ferrari Marco'}, {'@value': 'Grandini Simone'}]","2020","日本大学歯学部","&lt;p&gt;In order to reduce the spread of COVID-19 (Coronavirus Disease 2019), it is crucial to take extraordinary prevention and safety measures in dental offices, and to defer all elective and non-urgent procedures. Dental emergencies are defined through oral symptoms but, the systemic and psychological conditions of each patient should be considered. The present short communication proposes a multilevel evaluation (oral, systemic and psychological) and risk assessment score for the management of dental emergencies following the SARS-CoV-2 (severe acute respiratory syndrome coronavirus-2) outbreak. A comprehensive categorization and score scale assessment for dental emergencies allows a better identification of patient's treatment needs and avoids unnecessary contact between dental health care providers and patients during the SARS-CoV-2 pandemic.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007851886'}","","1343-4934","","","20","Ｊｏｕｒｎａｌ　ｏｆ　Ｏｒａｌ　Ｓｃｉｅｎｃｅ","","","{'@id': 'https://ci.nii.ac.jp/naid/130007851886.json'}","A new framework to identify dental emergencies in the COVID-19 era"
"https://ci.nii.ac.jp/naid/130007851763","item","[{'@value': 'Wang Tzong-Jing Victor'}, {'@value': 'Ito Manabu'}]","2020","一般社団法人 日本脊椎脊髄病学会","&lt;p&gt;Coronavirus disease 2019 (COVID-19) outbreak is an ongoing pandemic that has shocked the world. It has brought severe socioeconomic disruptions on a global scale that is unprecedented. On the frontline, the medical world is facing mounting pressure and challenges to clinical work. During this escalating worldwide crisis, spine care providers around the world are needing accurate and precise information on how surgical safety for themselves and the patients can be ensured. With the ultimate objective of formulating a standardized work process for spine practices, this article aimed to summarize some key principles from various international recommendations/consensus and combined evidence- and experience-based practice from medical communities around the world.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007851763'}","","","","","20","Spine Surgery and Related Research","","","{'@id': 'https://ci.nii.ac.jp/naid/130007851763.json'}","Spine Surgery: Precautions and Strategies to Minimize Perioperative Risks Amid COVID-19 Outbreak"
"https://ci.nii.ac.jp/naid/130007851629","item","[{'@value': '木村 美也子'}, {'@value': '尾島 俊之'}, {'@value': '近藤 克則'}]","2020","一般財団法人 日本健康開発財団","&lt;p&gt;&lt;b&gt;背景・目的&lt;/b&gt;　新型コロナウイルス感染症がパンデミック（世界的な大流行）となり，外出や人との交流が難しくなっている．こうした状況の長期化は，閉じこもりや社会的孤立の増加につながりうるが，それによる健康への弊害にはどのようなものが予想されるであろうか．本稿では，日本老年学的評価研究（Japan Gerontological Evaluation Study: JAGES）で蓄積されてきた研究から，高齢者の社会的行動と健康に関する知見を概括し，新型コロナウイルス感染症流行時の高齢者の健康の維持・向上に望ましい生活への示唆を得ることを目的とした．&lt;/p&gt;&lt;p&gt;&lt;b&gt;方法&lt;/b&gt;　JAGESによる研究の中から，高齢者の社会的行動と健康の関連を示した46件の論文（2009年～2020年発表）を抽出し，その知見を概括し，新型コロナウイルス感染症流行時に可能な健康対策について考察した．&lt;/p&gt;&lt;p&gt;&lt;b&gt;結果&lt;/b&gt;　介護，認知症，転倒，うつなどを予防し，高齢者の健康を維持・向上するためには，外出や他者との交流，運動や社会参加が重要であることが示された．それらの機会が制限されることで，要介護，認知症，早期死亡へのリスクが高まり，また要介護状態も重症化することが予測された．&lt;/p&gt;&lt;p&gt;&lt;b&gt;考察&lt;/b&gt;　社会的行動制限は感染リスクを抑えるために必要なことではあるものの，健康を損なうデメリットもあるため，感染リスクを抑えつつ，人との交流，社会参加の機会を設ける必要があると考えられた．密閉，密接，密集を回避しつつ，他者との交流を続けることで，感染リスクと将来の健康リスクが減じ得るだろう．&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007851629'}","","2432-602X","","","20","日本健康開発雑誌","","","{'@id': 'https://ci.nii.ac.jp/naid/130007851629.json'}","新型コロナウイルス感染症流行下での高齢者の生活への示唆：JAGES研究の知見から"
"https://ci.nii.ac.jp/naid/130007851278","item","[{'@value': 'Leelawat Natt'}, {'@value': 'Tang Jing'}, {'@value': 'Saengtabtim Kumpol'}, {'@value': 'Laosunthara Ampan'}]","2020","富士技術出版株式会社","&lt;p&gt;The Severe Acute Respiratory Syndrome Coronavirus 2 is a virus causing the COVID-19 pandemic around the world. The World Health Organization (WHO) raised it to the highest level of global alert. The English, Chinese, and Japanese language Twitter data related to this disease during the first period after the WHO started releasing the situation reports were collected and compared with the tweet trends. This study also used quantitative text analysis to extract and analyze the co-occurrence network of English tweets. The findings show that trends and public concerns in social media are related to the breaking news and global trends such as the confirmed cases, the reported death tolls, the quarantined cruise news, the informer, etc.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007851278'}","533.0","1881-2473","4.0","","20","Journal of Disaster Research","530.0","15.0","{'@id': 'https://ci.nii.ac.jp/naid/130007851278.json'}","Trends of Tweets on the Coronavirus Disease-2019 (COVID-19) Pandemic"
"https://ci.nii.ac.jp/naid/130007850304","item","[{'@value': 'Ishikawa Kazuhiro'}, {'@value': 'Uehara Yuki'}, {'@value': 'Matsuo Takahiro'}, {'@value': 'Mori Nobuyoshi'}]","2020","一般社団法人 日本内科学会","","{'@id': 'https://ci.nii.ac.jp/naid/130007850304'}","1469.0","0918-2918","11.0","","20","Internal Medicine","1469.0","59.0","{'@id': 'https://ci.nii.ac.jp/naid/130007850304.json'}","Pneumonia without Respiratory Symptoms"
"https://ci.nii.ac.jp/naid/130007850296","item","[{'@value': '川堀 真志'}]","2020","特定非営利活動法人 日本心臓血管外科学会","","{'@id': 'https://ci.nii.ac.jp/naid/130007850296'}","143.0","0285-1474","3.0","","20","日本心臓血管外科学会雑誌","141.0","49.0","{'@id': 'https://ci.nii.ac.jp/naid/130007850296.json'}","臨床アメリカ留学からアテンディング．そして直面する COVID-19"
"https://ci.nii.ac.jp/naid/130007849657","item","[{'@value': 'Matsuda Wataru'}, {'@value': 'Okamoto Tatsuya'}, {'@value': 'Uemura Tatsuki'}, {'@value': 'Kobayashi Kentaro'}, {'@value': 'Sasaki Ryo'}, {'@value': 'Kimura Akio'}]","2020","国立研究開発法人 国立国際医療研究センター","&lt;p&gt;Severe COVID-19 is associated with a hyperinflammatory state, and corticosteroid therapy may be effective. We review the recent literature and discuss the appropriate dose and duration of corticosteroid therapy. Low-dose corticosteroid therapy is often used to treat COVID-19. However, several doses of methylprednisolone (or prednisolone) have been attempted, ranging from about 40 mg/day to 2 mg/kg/day. Doses may need to be adjusted depending on severity. Corticosteroid therapy is generally administered for a short period over several days. However, COVID-19-induced respiratory failure is often prolonged, so longer administration may be considered. Careful monitoring for complications due to corticosteroid therapy is vital.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007849657'}","","2434-9186","","","20","Global Health & Medicine","","","{'@id': 'https://ci.nii.ac.jp/naid/130007849657.json'}","Corticosteroid therapy for severe COVID-19 pneumonia: optimal dose and duration of administration"
"https://ci.nii.ac.jp/naid/130007849484","item","[{'@value': 'Yoneoka Daisuke'}, {'@value': 'Kunishima Hiroyuki'}, {'@value': 'Gilmour Stuart'}, {'@value': 'Nishiura Hiroshi'}, {'@value': 'Miyata Hiroaki'}, {'@value': 'Kawashima Takayuki'}, {'@value': 'Tanoue Yuta'}, {'@value': 'Nomura Shuhei'}, {'@value': 'Ejima Keisuke'}, {'@value': 'Shi Shoi'}, {'@value': 'Eguchi Akifumi'}, {'@value': 'Taniguchi Toshibumi'}, {'@value': 'Sakamoto Haruka'}]","2020","日本疫学会","&lt;p&gt;Background&lt;/p&gt;&lt;p&gt;The World Health Organization declared the novel coronavirus outbreak (COVID-19) to be a pandemic on March 11, 2020. Large-scale monitoring for capturing the current epidemiological situation of COVID-19 in Japan would improve preparation for and prevention of a massive outbreak.&lt;/p&gt;&lt;p&gt;Methods&lt;/p&gt;&lt;p&gt;A chatbot-based healthcare system named COOPERA (COvid-19: Operation for Personalized Empowerment to Render smart prevention And care seeking) was developed using the LINE app to evaluate the current Japanese epidemiological situation. LINE users could participate in the system either though a QR code page in the prefecture's website, or a banner at the top of the LINE app screen. COOPERA asked participants questions regarding personal information, preventive actions, and non-specific symptoms related to COVID-19 and their duration. We calculated daily cross correlation functions between the reported number of infected cases confirmed by PCR and the symptom-positive group captured by COOPERA.&lt;/p&gt;&lt;p&gt;Results&lt;/p&gt;&lt;p&gt;We analyzed 206,218 participants from three prefectures reported between March 5 and 30, 2020. The mean (standard deviation) age of participants was 44.2 (13.2). No symptoms were reported by 96.93% of participants, but there was a significantly positive correlation between the reported number of COVID-19 cases and self-reported fevers, suggesting that massive monitoring of fever might help to estimate the scale of the COVID-19 epidemic in real time.&lt;/p&gt;&lt;p&gt;Conclusions&lt;/p&gt;&lt;p&gt;COOPERA is the first real-time system being used to monitor trends in COVID-19 in Japan, and provides useful insights to assist political decisions to tackle the epidemic.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007849484'}","","0917-5040","","","20","Ｊｏｕｒｎａｌ　ｏｆ　Ｅｐｉｄｅｍｉｏｌｏｇｙ","","","{'@id': 'https://ci.nii.ac.jp/naid/130007849484.json'}","Early SNS-based monitoring system for the COVID-19 outbreak in Japan: a population-level observational study"
"https://ci.nii.ac.jp/naid/130007849461","item","[{'@value': 'Fujishima Seitaro'}]","2020","The Keio Journal of Medicine","","{'@id': 'https://ci.nii.ac.jp/naid/130007849461'}","","0022-9717","","","20","Ｔｈｅ　Ｋｅｉｏ　Ｊｏｕｒｎａｌ　ｏｆ　Ｍｅｄｉｃｉｎｅ","","","{'@id': 'https://ci.nii.ac.jp/naid/130007849461.json'}","COVID-19: Stay Cool toward Corticosteroids"
"https://ci.nii.ac.jp/naid/130007848605","item","[{'@value': 'Hu Jianguo'}, {'@value': 'Rao Shenhong'}, {'@value': 'Hu Xiaojing'}]","2020","国立感染症研究所 Japanese Journal of Infectious Diseases 編集委員会","&lt;p&gt;In December 2019, there was an outbreak of coronavirus disease 2019 (COVID-19) in Wuhan, China. The number of patients in China has risen to 31,000. We collected patient data from four Chinese cities (Hefei, Hangzhou, Wenzhou, Shenzhen) and described epidemiologic characteristics. As of 6 February 2020, we extracted data from 950 patients from the four cities. There were 477 (50.21%) males and 473 (49.79%) females of age (mean ± SD) 45.64 ± 15.59 years. Before contracting COVID-19, 299 patients had contact with Wuhan residents or contact with patients diagnosed with COVID-19 (31.47%). Also, 138 patients had SARS-CoV-2 infection of unknown source (14.53%). COVID-19 patients in the four cities were mainly from Wuhan originally, and had spread infection locally. Therefore, the initial stage of SARS-CoV-2 transmission in cities outside Wuhan were mainly input. Cutting off input and controlling community communication would reduce local incidence.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007848605'}","","1344-6304","","","20","Japanese Journal of Infectious Diseases","","","{'@id': 'https://ci.nii.ac.jp/naid/130007848605.json'}","Epidemic characteristics of COVID-19 in four Chinese cities"
"https://ci.nii.ac.jp/naid/130007848600","item","[{'@value': 'Cao Guoqing'}, {'@value': 'Tang Shaotao'}, {'@value': 'Yang Dehua'}, {'@value': 'Shi Wenjia'}, {'@value': 'Wang Xiaorong'}, {'@value': 'Wang Hua'}, {'@value': 'Li Chen'}, {'@value': 'Wei Jia'}, {'@value': 'Ma Ling'}]","2020","国立感染症研究所 Japanese Journal of Infectious Diseases 編集委員会","&lt;p&gt;In December 2019, a cluster of cases of acute respiratory illness, novel coronavirusinfected pneumonia, occurred in Wuhan, Hubei Province, China. The false-negative nasopharyngeal swabs of SARS-CoV-2 caused the delayed diagnosis of COVID-19 which hindered the prevention and control of the pandemic. The transmission risk of SARS-CoV-2 in negative nasopharyngeal swabs cases were little addressed previously. This study evaluated two clusters of COVID-19 in six patients. Four of six (66.7%) showed negative RNA of SARS-CoV-2 by nasopharyngeal swabs. All epidemiological, clinical and laboratory information was collected. The first cluster was a nosocomial infection of four health care providers at early January. One of them made sequential familial cluster of infection. All patients received either selfquarantined at home or were admitted to hospital for isolated treatment. All recovered and had anti-SARS-CoV-2 IgG and/or IgM positive (100%) for serological detection of SARS-CoV-2 at recovery stage. Our study provides a cautionary warning that negative results of nasopharyngeal swabs of suspected SARS-CoV-2 infection can increase the risk of nosocomial infection among health care providers. Serologic detection for anti-SARS-CoV-2 IgG and/or IgM is an important test in the assistant diagnosis of COVID-19.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007848600'}","","1344-6304","","","20","Japanese Journal of Infectious Diseases","","","{'@id': 'https://ci.nii.ac.jp/naid/130007848600.json'}","The potential transmission of SARS-CoV-2 from patients with negative RT-PCR swab tests to others: two related clusters of COVID-19 outbreak"
"https://ci.nii.ac.jp/naid/130007848599","item","[{'@value': 'Huang Jie'}, {'@value': 'Ding Jianping'}]","2020","国立感染症研究所 Japanese Journal of Infectious Diseases 編集委員会","&lt;p&gt;The number of reported cases of the new coronavirus disease named ""severe acute respiratory syndrome-coronavirus 2"" (SARS-CoV-2) has increased since December 2019. The initial high-resolution computed tomography (HRCT) images of seven patients with diagnosed COVID-19 in the Affiliated Hospital of Hangzhou Normal University, China, were collected and analyzed. The study showed that all patients had close contact with COVID-19 patient and presented with fever. The initial white blood cell counts of all patients were normal. The percentage of lymphocytes decreased in three patients. In all seven patients with COVID-19, ground glass opacity (GGO) was found in the HRCT images, mainly distributed in the subpleural region of the lungs. The HRCT scans of six patients showed bilateral lobar lesions, mainly peripheral subpleural distribution; one patients showed unilateral lobar involvement. The right lung was more extensively involved than the left lung in six patients, and the lower lobe was more extensively involved than the upper lobe in five patients. The initial chest HRCT images of the lungs of COVID-19 patients had specific characteristics; the typical manifestations of the bilateral lungs showed extensive GGO-type infiltrate, with thickened vascular bundles and focal center consolidation. Pleural effusion, bilateral hilar, and mediastinal lymphadenopathy were rare.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007848599'}","","1344-6304","","","20","Japanese Journal of Infectious Diseases","","","{'@id': 'https://ci.nii.ac.jp/naid/130007848599.json'}","Coronavirus disease 2019: initial high resolution computed tomography imaging feature analysis: report of seven cases"
"https://ci.nii.ac.jp/naid/130007848589","item","[{'@value': 'Ishikane Masahiro'}, {'@value': 'Ohmagari Norio'}, {'@value': 'Miyazato Yusuke'}, {'@value': 'Kustuna Satoshi'}, {'@value': 'Suzuki Tetsuya'}, {'@value': 'Ide Satoshi'}, {'@value': 'Nakamura Keiji'}, {'@value': 'Morioka Shinichiro'}, {'@value': 'Katano Harutaka'}, {'@value': 'Suzuki Tadaki'}]","2020","国立感染症研究所 Japanese Journal of Infectious Diseases 編集委員会","&lt;p&gt;We report a case of patient in Japan with Coronavirus disease 2019 (COVID-19) with false-negative of reverse transcription polymerase chain reaction for Severe Acute Respiratory Syndrome Coronavirus 2 of pharyngeal swab, from a Chinese traveller returning from Wuhan, Hubei Province, China. If a patient is clinically or epidemiologically suspected of COVID-19, appropriate infection and prevention control measures such as standard, contact, and droplet precaution are needed until the patient is proven to be true-negative.&lt;/p&gt;","{'@id': 'https://ci.nii.ac.jp/naid/130007848589'}","","1344-6304","","","20","Japanese Journal of Infectious Diseases","","","{'@id': 'https://ci.nii.ac.jp/naid/130007848589.json'}","A Case of COVID-19 Patient with False-negative for SARS-CoV-2 of Pharyngeal Swab, from a Chinese traveller Returning from Wuhan, Hubei Province, China, January 2020"
